,img_id,filename,attributes,category,partition
1090,1090,img/Sleek_Woven_Pocket_Blouse/img_00000090.jpg,1011,2,train
1091,1091,img/Sleek_Woven_Pocket_Blouse/img_00000091.jpg,495,2,train
1092,1092,img/Sleek_Woven_Pocket_Blouse/img_00000092.jpg,1017,2,train
1093,1093,img/Sleek_Woven_Pocket_Blouse/img_00000093.jpg,964,2,train
1094,1094,img/Sleek_Woven_Pocket_Blouse/img_00000094.jpg,867,2,train
1095,1095,img/Sleek_Woven_Pocket_Blouse/img_00000095.jpg,257,2,train
1096,1096,img/Sleek_Woven_Pocket_Blouse/img_00000096.jpg,1008,2,test
1097,1097,img/Sleek_Woven_Pocket_Blouse/img_00000097.jpg,745,2,train
1098,1098,img/Sleek_Woven_Pocket_Blouse/img_00000098.jpg,124,2,train
1099,1099,img/Sleek_Woven_Pocket_Blouse/img_00000099.jpg,461,2,train
1100,1100,img/Sleek_Woven_Pocket_Blouse/img_00000100.jpg,137,2,train
1101,1101,img/Sleek_Woven_Pocket_Blouse/img_00000101.jpg,746,2,train
1102,1102,img/Sleek_Woven_Pocket_Blouse/img_00000102.jpg,758,2,train
1103,1103,img/Sleek_Woven_Pocket_Blouse/img_00000103.jpg,745,2,train
1104,1104,img/Sleeveless_Classic_Woven_Blouse/img_00000001.jpg,200,2,train
1105,1105,img/Sleeveless_Classic_Woven_Blouse/img_00000002.jpg,64,2,train
1106,1106,img/Sleeveless_Classic_Woven_Blouse/img_00000004.jpg,856,2,train
1107,1107,img/Sleeveless_Classic_Woven_Blouse/img_00000005.jpg,246,2,train
1108,1108,img/Sleeveless_Classic_Woven_Blouse/img_00000006.jpg,841,2,train
1109,1109,img/Sleeveless_Classic_Woven_Blouse/img_00000007.jpg,217,2,train
1110,1110,img/Sleeveless_Classic_Woven_Blouse/img_00000008.jpg,842,2,train
1111,1111,img/Sleeveless_Classic_Woven_Blouse/img_00000010.jpg,674,2,train
1112,1112,img/Sleeveless_Classic_Woven_Blouse/img_00000011.jpg,643,2,train
1113,1113,img/Sleeveless_Classic_Woven_Blouse/img_00000012.jpg,842,2,train
1114,1114,img/Sleeveless_Classic_Woven_Blouse/img_00000013.jpg,779,2,train
1115,1115,img/Sleeveless_Classic_Woven_Blouse/img_00000014.jpg,161,2,train
1116,1116,img/Sleeveless_Classic_Woven_Blouse/img_00000015.jpg,857,2,train
1117,1117,img/Sleeveless_Classic_Woven_Blouse/img_00000016.jpg,223,2,train
1118,1118,img/Sleeveless_Classic_Woven_Blouse/img_00000017.jpg,856,2,train
1119,1119,img/Sleeveless_Classic_Woven_Blouse/img_00000018.jpg,842,2,train
1120,1120,img/Sleeveless_Classic_Woven_Blouse/img_00000019.jpg,734,2,train
1121,1121,img/Sleeveless_Classic_Woven_Blouse/img_00000020.jpg,748,2,train
1122,1122,img/Sleeveless_Classic_Woven_Blouse/img_00000021.jpg,752,2,train
1123,1123,img/Sleeveless_Classic_Woven_Blouse/img_00000022.jpg,856,2,validate
1124,1124,img/Sleeveless_Classic_Woven_Blouse/img_00000023.jpg,724,2,train
1125,1125,img/Sleeveless_Classic_Woven_Blouse/img_00000024.jpg,725,2,train
1126,1126,img/Sleeveless_Classic_Woven_Blouse/img_00000025.jpg,875,2,train
1127,1127,img/Sleeveless_Classic_Woven_Blouse/img_00000026.jpg,232,2,train
1128,1128,img/Sleeveless_Classic_Woven_Blouse/img_00000027.jpg,193,2,train
1129,1129,img/Sleeveless_Classic_Woven_Blouse/img_00000028.jpg,841,2,train
1130,1130,img/Sleeveless_Classic_Woven_Blouse/img_00000029.jpg,841,2,train
1131,1131,img/Sleeveless_Classic_Woven_Blouse/img_00000030.jpg,883,2,train
1132,1132,img/Sleeveless_Classic_Woven_Blouse/img_00000031.jpg,841,2,train
1133,1133,img/Sleeveless_Classic_Woven_Blouse/img_00000032.jpg,161,2,train
1134,1134,img/Sleeveless_Classic_Woven_Blouse/img_00000033.jpg,752,2,train
1135,1135,img/Sleeveless_Classic_Woven_Blouse/img_00000034.jpg,1004,2,train
1136,1136,img/Sleeveless_Classic_Woven_Blouse/img_00000035.jpg,856,2,train
1137,1137,img/Sleeveless_Classic_Woven_Blouse/img_00000036.jpg,856,2,train
1138,1138,img/Sleeveless_Classic_Woven_Blouse/img_00000037.jpg,182,2,train
1139,1139,img/Sleeveless_Classic_Woven_Blouse/img_00000038.jpg,858,2,train
1140,1140,img/Sleeveless_Classic_Woven_Blouse/img_00000039.jpg,856,2,train
1141,1141,img/Sleeveless_Classic_Woven_Blouse/img_00000040.jpg,643,2,train
1142,1142,img/Sleeveless_Classic_Woven_Blouse/img_00000041.jpg,273,2,train
1143,1143,img/Sleeveless_Classic_Woven_Blouse/img_00000042.jpg,193,2,train
1144,1144,img/Sleeveless_Classic_Woven_Blouse/img_00000043.jpg,264,2,train
1145,1145,img/Sleeveless_Classic_Woven_Blouse/img_00000044.jpg,595,2,train
1146,1146,img/Sleeveless_Classic_Woven_Blouse/img_00000046.jpg,859,2,train
1147,1147,img/Sleeveless_Classic_Woven_Blouse/img_00000047.jpg,856,2,train
1148,1148,img/Sleeveless_Classic_Woven_Blouse/img_00000048.jpg,1005,2,train
1149,1149,img/Sleeveless_Classic_Woven_Blouse/img_00000049.jpg,245,2,validate
1150,1150,img/Sleeveless_Classic_Woven_Blouse/img_00000050.jpg,903,2,train
1151,1151,img/Sleeveless_Classic_Woven_Blouse/img_00000051.jpg,856,2,train
1152,1152,img/Sleeveless_Classic_Woven_Blouse/img_00000052.jpg,724,2,train
1153,1153,img/Sleeveless_Classic_Woven_Blouse/img_00000053.jpg,106,2,train
1154,1154,img/Sleeveless_Classic_Woven_Blouse/img_00000054.jpg,591,2,train
1155,1155,img/Sleeveless_Classic_Woven_Blouse/img_00000055.jpg,842,2,test
1156,1156,img/Sleeveless_Classic_Woven_Blouse/img_00000056.jpg,750,2,validate
1157,1157,img/Sleeveless_Classic_Woven_Blouse/img_00000057.jpg,723,2,train
1158,1158,img/Sleeveless_Classic_Woven_Blouse/img_00000058.jpg,841,2,train
1159,1159,img/Sleeveless_Classic_Woven_Blouse/img_00000059.jpg,857,2,train
1160,1160,img/Sleeveless_Classic_Woven_Blouse/img_00000060.jpg,856,2,train
1161,1161,img/Sleeveless_Classic_Woven_Blouse/img_00000061.jpg,860,2,train
1162,1162,img/Sleeveless_Classic_Woven_Blouse/img_00000062.jpg,857,2,train
1163,1163,img/Sleeveless_Classic_Woven_Blouse/img_00000063.jpg,1004,2,validate
1164,1164,img/Sleeveless_Classic_Woven_Blouse/img_00000064.jpg,842,2,train
1165,1165,img/Sleeveless_Classic_Woven_Blouse/img_00000065.jpg,857,2,validate
1166,1166,img/Sleeveless_Classic_Woven_Blouse/img_00000066.jpg,857,2,train
1167,1167,img/Sleeveless_Classic_Woven_Blouse/img_00000067.jpg,779,2,train
1168,1168,img/Sleeveless_Classic_Woven_Blouse/img_00000068.jpg,539,2,train
1169,1169,img/Sleeveless_Classic_Woven_Blouse/img_00000069.jpg,830,2,test
1170,1170,img/Sleeveless_Classic_Woven_Blouse/img_00000070.jpg,750,2,test
1171,1171,img/Sleeveless_Classic_Woven_Blouse/img_00000071.jpg,1005,2,train
1172,1172,img/Sleeveless_Classic_Woven_Blouse/img_00000072.jpg,857,2,train
1173,1173,img/Sleeveless_Classic_Woven_Blouse/img_00000073.jpg,131,2,train
1174,1174,img/Sleeveless_Classic_Woven_Blouse/img_00000074.jpg,914,2,train
1175,1175,img/Sleeveless_Classic_Woven_Blouse/img_00000075.jpg,780,2,test
1176,1176,img/Sleeveless_Classic_Woven_Blouse/img_00000076.jpg,193,2,validate
1177,1177,img/Sleeveless_Classic_Woven_Blouse/img_00000077.jpg,152,2,train
1178,1178,img/Sleeveless_Classic_Woven_Blouse/img_00000078.jpg,590,2,train
1179,1179,img/Sleeveless_Classic_Woven_Blouse/img_00000079.jpg,672,2,train
1180,1180,img/Sleeveless_Classic_Woven_Blouse/img_00000080.jpg,131,2,train
1181,1181,img/Sleeveless_Classic_Woven_Blouse/img_00000081.jpg,1006,2,train
1182,1182,img/Sleeveless_Classic_Woven_Blouse/img_00000082.jpg,860,2,train
1183,1183,img/Sleeveless_Classic_Woven_Blouse/img_00000084.jpg,63,2,validate
1184,1184,img/Sleeveless_Classic_Woven_Blouse/img_00000085.jpg,858,2,train
1185,1185,img/Sleeveless_Classic_Woven_Blouse/img_00000086.jpg,181,2,test
1186,1186,img/Sleeveless_Classic_Woven_Blouse/img_00000087.jpg,858,2,train
1187,1187,img/Sleeveless_Classic_Woven_Blouse/img_00000088.jpg,780,2,train
1188,1188,img/Sleeveless_Classic_Woven_Blouse/img_00000089.jpg,534,2,train
1189,1189,img/Sleeveless_Classic_Woven_Blouse/img_00000091.jpg,349,2,train
1190,1190,img/Sleeveless_Classic_Woven_Blouse/img_00000092.jpg,856,2,train
1191,1191,img/Sleeveless_Classic_Woven_Blouse/img_00000093.jpg,860,2,train
1192,1192,img/Sleeveless_Classic_Woven_Blouse/img_00000094.jpg,856,2,train
1193,1193,img/Sleeveless_Classic_Woven_Blouse/img_00000095.jpg,1004,2,train
1194,1194,img/Sleeveless_Classic_Woven_Blouse/img_00000096.jpg,779,2,train
1195,1195,img/Sleeveless_Classic_Woven_Blouse/img_00000097.jpg,858,2,train
1196,1196,img/Sleeveless_Classic_Woven_Blouse/img_00000098.jpg,808,2,train
1197,1197,img/Sleeveless_Classic_Woven_Blouse/img_00000099.jpg,843,2,train
1198,1198,img/Sleeveless_Classic_Woven_Blouse/img_00000100.jpg,1013,2,train
1199,1199,img/Sleeveless_Classic_Woven_Blouse/img_00000101.jpg,1006,2,test
1200,1200,img/Sleeveless_Classic_Woven_Blouse/img_00000102.jpg,226,2,train
1201,1201,img/Sleeveless_Classic_Woven_Blouse/img_00000103.jpg,739,2,train
1202,1202,img/Sleeveless_Classic_Woven_Blouse/img_00000104.jpg,732,2,validate
1203,1203,img/Sleeveless_Classic_Woven_Blouse/img_00000105.jpg,828,2,train
1204,1204,img/Sleeveless_Classic_Woven_Blouse/img_00000106.jpg,725,2,train
1205,1205,img/Sleeveless_Classic_Woven_Blouse/img_00000107.jpg,193,2,validate
1206,1206,img/Sleeveless_Classic_Woven_Blouse/img_00000108.jpg,857,2,train
1207,1207,img/Sleeveless_Classic_Woven_Blouse/img_00000109.jpg,161,2,train
1208,1208,img/Sleeveless_Classic_Woven_Blouse/img_00000110.jpg,905,2,train
1209,1209,img/Sleeveless_Classic_Woven_Blouse/img_00000111.jpg,256,2,train
1210,1210,img/Sleeveless_Classic_Woven_Blouse/img_00000112.jpg,720,2,train
1211,1211,img/Sleeveless_Classic_Woven_Blouse/img_00000113.jpg,537,2,train
1212,1212,img/Sleeveless_Classic_Woven_Blouse/img_00000114.jpg,246,2,train
1213,1213,img/Sleeveless_Classic_Woven_Blouse/img_00000115.jpg,856,2,train
1214,1214,img/Sleeveless_Classic_Woven_Blouse/img_00000116.jpg,856,2,train
1215,1215,img/Sleeveless_Classic_Woven_Blouse/img_00000117.jpg,857,2,train
1216,1216,img/Sleeveless_Classic_Woven_Blouse/img_00000119.jpg,306,2,train
1217,1217,img/Sleeveless_Classic_Woven_Blouse/img_00000120.jpg,131,2,train
1218,1218,img/Sleeveless_Classic_Woven_Blouse/img_00000121.jpg,193,2,train
1219,1219,img/Sleeveless_Classic_Woven_Blouse/img_00000122.jpg,856,2,test
1220,1220,img/Sleeveless_Classic_Woven_Blouse/img_00000123.jpg,161,2,train
1221,1221,img/Sleeveless_Classic_Woven_Blouse/img_00000124.jpg,874,2,train
1222,1222,img/Sleeveless_Classic_Woven_Blouse/img_00000125.jpg,200,2,train
1223,1223,img/Sleeveless_Classic_Woven_Blouse/img_00000126.jpg,857,2,train
1224,1224,img/Sleeveless_Classic_Woven_Blouse/img_00000127.jpg,857,2,train
1225,1225,img/Sleeveless_Classic_Woven_Blouse/img_00000128.jpg,1014,2,train
1226,1226,img/Sleeveless_Classic_Woven_Blouse/img_00000129.jpg,856,2,test
1227,1227,img/Sleeveless_Classic_Woven_Blouse/img_00000130.jpg,215,2,train
1228,1228,img/Sleeveless_Classic_Woven_Blouse/img_00000131.jpg,708,2,train
1229,1229,img/Sleeveless_Vented_Blouse/img_00000001.jpg,991,2,train
1230,1230,img/Sleeveless_Vented_Blouse/img_00000002.jpg,996,2,train
1231,1231,img/Sleeveless_Vented_Blouse/img_00000003.jpg,759,2,train
1232,1232,img/Sleeveless_Vented_Blouse/img_00000004.jpg,991,2,train
1233,1233,img/Sleeveless_Vented_Blouse/img_00000005.jpg,867,2,train
1234,1234,img/Sleeveless_Vented_Blouse/img_00000006.jpg,569,2,train
1235,1235,img/Sleeveless_Vented_Blouse/img_00000007.jpg,865,2,train
1236,1236,img/Sleeveless_Vented_Blouse/img_00000008.jpg,589,2,test
1237,1237,img/Sleeveless_Vented_Blouse/img_00000009.jpg,864,2,train
1238,1238,img/Sleeveless_Vented_Blouse/img_00000010.jpg,864,2,train
1239,1239,img/Sleeveless_Vented_Blouse/img_00000011.jpg,864,2,train
1240,1240,img/Sleeveless_Vented_Blouse/img_00000012.jpg,865,2,train
1241,1241,img/Sleeveless_Vented_Blouse/img_00000013.jpg,867,2,train
1242,1242,img/Sleeveless_Vented_Blouse/img_00000014.jpg,864,2,validate
1243,1243,img/Sleeveless_Vented_Blouse/img_00000015.jpg,865,2,validate
1244,1244,img/Sleeveless_Vented_Blouse/img_00000016.jpg,849,2,validate
1245,1245,img/Sleeveless_Vented_Blouse/img_00000017.jpg,849,2,train
1246,1246,img/Sleeveless_Vented_Blouse/img_00000018.jpg,863,2,train
1247,1247,img/Sleeveless_Vented_Blouse/img_00000019.jpg,627,2,validate
1248,1248,img/Sleeveless_Vented_Blouse/img_00000020.jpg,984,2,train
1249,1249,img/Sleeveless_Vented_Blouse/img_00000021.jpg,993,2,train
1250,1250,img/Sleeveless_Vented_Blouse/img_00000022.jpg,742,2,validate
1251,1251,img/Sleeveless_Vented_Blouse/img_00000023.jpg,207,2,test
1252,1252,img/Sleeveless_Vented_Blouse/img_00000024.jpg,864,2,train
1253,1253,img/Sleeveless_Vented_Blouse/img_00000025.jpg,866,2,train
1254,1254,img/Sleeveless_Vented_Blouse/img_00000026.jpg,866,2,train
1255,1255,img/Sleeveless_Vented_Blouse/img_00000027.jpg,848,2,validate
1256,1256,img/Sleeveless_Vented_Blouse/img_00000028.jpg,539,2,train
1257,1257,img/Sleeveless_Vented_Blouse/img_00000030.jpg,863,2,train
1258,1258,img/Sleeveless_Vented_Blouse/img_00000031.jpg,863,2,train
1259,1259,img/Sleeveless_Vented_Blouse/img_00000032.jpg,392,2,train
1260,1260,img/Sleeveless_Vented_Blouse/img_00000033.jpg,788,2,train
1261,1261,img/Sleeveless_Vented_Blouse/img_00000034.jpg,214,2,train
1262,1262,img/Sleeveless_Vented_Blouse/img_00000035.jpg,731,2,train
1263,1263,img/Sleeveless_Vented_Blouse/img_00000036.jpg,361,2,train
1264,1264,img/Sleeveless_Vented_Blouse/img_00000037.jpg,864,2,train
1265,1265,img/Sleeveless_Vented_Blouse/img_00000038.jpg,229,2,train
1266,1266,img/Sleeveless_Vented_Blouse/img_00000039.jpg,322,2,validate
1267,1267,img/Sleeveless_Vented_Blouse/img_00000040.jpg,863,2,train
1268,1268,img/Sleeveless_Vented_Blouse/img_00000041.jpg,313,2,train
1269,1269,img/Sleeveless_Vented_Blouse/img_00000042.jpg,229,2,train
1270,1270,img/Sleeveless_Vented_Blouse/img_00000043.jpg,848,2,validate
1271,1271,img/Sleeveless_Vented_Blouse/img_00000044.jpg,864,2,test
1272,1272,img/Sleeveless_Vented_Blouse/img_00000045.jpg,853,2,train
1273,1273,img/Sleeveless_Vented_Blouse/img_00000046.jpg,918,2,train
1274,1274,img/Sleeveless_Vented_Blouse/img_00000047.jpg,863,2,train
1275,1275,img/Sleeveless_Vented_Blouse/img_00000048.jpg,863,2,train
1276,1276,img/Sleeveless_Vented_Blouse/img_00000049.jpg,864,2,train
1277,1277,img/Sleeveless_Vented_Blouse/img_00000050.jpg,863,2,train
1278,1278,img/Sleeveless_Vented_Blouse/img_00000051.jpg,676,2,train
1279,1279,img/Sleeveless_Vented_Blouse/img_00000052.jpg,865,2,train
1280,1280,img/Sleeveless_Vented_Blouse/img_00000053.jpg,864,2,train
1281,1281,img/Sleeveless_Vented_Blouse/img_00000054.jpg,366,2,train
1282,1282,img/Sleeveless_Vented_Blouse/img_00000056.jpg,518,2,train
1283,1283,img/Sleeveless_Vented_Blouse/img_00000057.jpg,138,2,train
1284,1284,img/Sleeveless_Vented_Blouse/img_00000058.jpg,865,2,test
1285,1285,img/Sleeveless_Vented_Blouse/img_00000059.jpg,517,2,validate
1286,1286,img/Sleeveless_Vented_Blouse/img_00000060.jpg,866,2,train
1287,1287,img/Sleeveless_Vented_Blouse/img_00000061.jpg,168,2,train
1288,1288,img/Sleeveless_Vented_Blouse/img_00000062.jpg,865,2,train
1289,1289,img/Sleeveless_Vented_Blouse/img_00000063.jpg,928,2,train
1290,1290,img/Sleeveless_Vented_Blouse/img_00000064.jpg,866,2,train
1291,1291,img/Sleeveless_Vented_Blouse/img_00000065.jpg,285,2,train
1292,1292,img/Sleeveless_Vented_Blouse/img_00000066.jpg,863,2,test
1293,1293,img/Sleeveless_Vented_Blouse/img_00000067.jpg,865,2,train
1294,1294,img/Sleeveless_Vented_Blouse/img_00000068.jpg,754,2,train
1295,1295,img/Sleeveless_Vented_Blouse/img_00000069.jpg,749,2,test
1296,1296,img/Sleeveless_Vented_Blouse/img_00000070.jpg,918,2,train
1297,1297,img/Sleeveless_Vented_Blouse/img_00000071.jpg,879,2,train
1298,1298,img/Sleeveless_Vented_Blouse/img_00000072.jpg,855,2,train
1299,1299,img/Sleeveless_Vented_Blouse/img_00000073.jpg,742,2,train
1300,1300,img/Sleeveless_Vented_Blouse/img_00000074.jpg,500,2,train
1301,1301,img/Sleeveless_Vented_Blouse/img_00000075.jpg,742,2,test
1302,1302,img/Sleeveless_Vented_Blouse/img_00000076.jpg,863,2,train
1303,1303,img/Sleeveless_Vented_Blouse/img_00000077.jpg,515,2,train
1304,1304,img/Sleeveless_Vented_Blouse/img_00000078.jpg,569,2,train
1305,1305,img/Sleeveless_Vented_Blouse/img_00000079.jpg,864,2,train
1306,1306,img/Sleeveless_Vented_Blouse/img_00000080.jpg,168,2,train
1307,1307,img/Sleeveless_Vented_Blouse/img_00000081.jpg,992,2,train
1308,1308,img/Sleeveless_Vented_Blouse/img_00000082.jpg,676,2,train
1309,1309,img/Sleeveless_Vented_Blouse/img_00000083.jpg,139,2,train
1310,1310,img/Sleeveless_Vented_Blouse/img_00000084.jpg,958,2,train
1311,1311,img/Sleeveless_Vented_Blouse/img_00000085.jpg,991,2,train
1312,1312,img/Sleeveless_Vented_Blouse/img_00000086.jpg,863,2,train
1313,1313,img/Sleeveless_Vented_Blouse/img_00000087.jpg,863,2,train
1314,1314,img/Sleeveless_Vented_Blouse/img_00000088.jpg,760,2,test
1315,1315,img/Sleeveless_Vented_Blouse/img_00000089.jpg,863,2,train
1316,1316,img/Sleeveless_Vented_Blouse/img_00000090.jpg,570,2,train
1317,1317,img/Sleeveless_Vented_Blouse/img_00000091.jpg,168,2,train
1318,1318,img/Sleeveless_Vented_Blouse/img_00000092.jpg,742,2,test
1319,1319,img/Sleeveless_Vented_Blouse/img_00000093.jpg,742,2,train
1320,1320,img/Sleeveless_Vented_Blouse/img_00000094.jpg,863,2,test
1321,1321,img/Sleeveless_Vented_Blouse/img_00000095.jpg,865,2,train
1322,1322,img/Sleeveless_Vented_Blouse/img_00000096.jpg,217,2,train
1323,1323,img/Sleeveless_Vented_Blouse/img_00000097.jpg,757,2,train
1324,1324,img/Sleeveless_Vented_Blouse/img_00000098.jpg,866,2,train
1325,1325,img/Slub_Knit_Buttoned-Back_Blouse/img_00000001.jpg,129,2,train
1326,1326,img/Slub_Knit_Buttoned-Back_Blouse/img_00000002.jpg,876,2,train
1327,1327,img/Slub_Knit_Buttoned-Back_Blouse/img_00000003.jpg,864,2,train
1328,1328,img/Slub_Knit_Buttoned-Back_Blouse/img_00000004.jpg,865,2,train
1329,1329,img/Slub_Knit_Buttoned-Back_Blouse/img_00000005.jpg,385,2,train
1330,1330,img/Slub_Knit_Buttoned-Back_Blouse/img_00000006.jpg,180,2,validate
1331,1331,img/Slub_Knit_Buttoned-Back_Blouse/img_00000007.jpg,528,2,train
1332,1332,img/Slub_Knit_Buttoned-Back_Blouse/img_00000008.jpg,965,2,train
1333,1333,img/Slub_Knit_Buttoned-Back_Blouse/img_00000009.jpg,866,2,train
1334,1334,img/Slub_Knit_Buttoned-Back_Blouse/img_00000010.jpg,868,2,train
1335,1335,img/Slub_Knit_Buttoned-Back_Blouse/img_00000012.jpg,864,2,validate
1336,1336,img/Slub_Knit_Buttoned-Back_Blouse/img_00000013.jpg,245,2,train
1337,1337,img/Slub_Knit_Buttoned-Back_Blouse/img_00000014.jpg,748,2,train
1338,1338,img/Slub_Knit_Buttoned-Back_Blouse/img_00000015.jpg,470,2,train
1339,1339,img/Slub_Knit_Buttoned-Back_Blouse/img_00000016.jpg,686,2,train
1340,1340,img/Slub_Knit_Buttoned-Back_Blouse/img_00000017.jpg,865,2,train
1341,1341,img/Slub_Knit_Buttoned-Back_Blouse/img_00000018.jpg,868,2,train
1342,1342,img/Slub_Knit_Buttoned-Back_Blouse/img_00000019.jpg,774,2,train
1343,1343,img/Slub_Knit_Buttoned-Back_Blouse/img_00000020.jpg,866,2,train
1344,1344,img/Slub_Knit_Buttoned-Back_Blouse/img_00000021.jpg,866,2,train
1345,1345,img/Slub_Knit_Buttoned-Back_Blouse/img_00000022.jpg,859,2,validate
1346,1346,img/Slub_Knit_Buttoned-Back_Blouse/img_00000023.jpg,868,2,test
1347,1347,img/Slub_Knit_Buttoned-Back_Blouse/img_00000024.jpg,865,2,train
1348,1348,img/Slub_Knit_Buttoned-Back_Blouse/img_00000027.jpg,864,2,train
1349,1349,img/Slub_Knit_Buttoned-Back_Blouse/img_00000028.jpg,477,2,train
1350,1350,img/Slub_Knit_Buttoned-Back_Blouse/img_00000029.jpg,843,2,train
1351,1351,img/Slub_Knit_Buttoned-Back_Blouse/img_00000030.jpg,804,2,train
1352,1352,img/Slub_Knit_Buttoned-Back_Blouse/img_00000031.jpg,906,2,train
1353,1353,img/Slub_Knit_Buttoned-Back_Blouse/img_00000032.jpg,516,2,train
1354,1354,img/Slub_Knit_Buttoned-Back_Blouse/img_00000033.jpg,132,2,train
1355,1355,img/Slub_Knit_Buttoned-Back_Blouse/img_00000034.jpg,864,2,validate
1356,1356,img/Slub_Knit_Buttoned-Back_Blouse/img_00000035.jpg,864,2,train
1357,1357,img/Slub_Knit_Buttoned-Back_Blouse/img_00000036.jpg,132,2,test
1358,1358,img/Slub_Knit_Buttoned-Back_Blouse/img_00000037.jpg,856,2,train
1359,1359,img/Slub_Knit_Buttoned-Back_Blouse/img_00000038.jpg,313,2,test
1360,1360,img/Slub_Knit_Buttoned-Back_Blouse/img_00000039.jpg,132,2,train
1361,1361,img/Slub_Knit_Buttoned-Back_Blouse/img_00000040.jpg,353,2,train
1362,1362,img/Slub_Knit_Buttoned-Back_Blouse/img_00000041.jpg,475,2,train
1363,1363,img/Slub_Knit_Buttoned-Back_Blouse/img_00000042.jpg,139,2,train
1364,1364,img/Slub_Knit_Buttoned-Back_Blouse/img_00000043.jpg,307,2,train
1365,1365,img/Slub_Knit_Buttoned-Back_Blouse/img_00000044.jpg,862,2,train
1366,1366,img/Slub_Knit_Buttoned-Back_Blouse/img_00000046.jpg,516,2,train
1367,1367,img/Slub_Knit_Buttoned-Back_Blouse/img_00000047.jpg,864,2,train
1368,1368,img/Slub_Knit_Buttoned-Back_Blouse/img_00000048.jpg,233,2,train
1369,1369,img/Slub_Knit_Buttoned-Back_Blouse/img_00000049.jpg,515,2,validate
1370,1370,img/Slub_Knit_Buttoned-Back_Blouse/img_00000050.jpg,590,2,train
1371,1371,img/Slub_Knit_Buttoned-Back_Blouse/img_00000051.jpg,867,2,train
1372,1372,img/Slub_Knit_Buttoned-Back_Blouse/img_00000052.jpg,182,2,train
1373,1373,img/Slub_Knit_Buttoned-Back_Blouse/img_00000053.jpg,875,2,train
1374,1374,img/Slub_Knit_Buttoned-Back_Blouse/img_00000054.jpg,863,2,train
1375,1375,img/Slub_Knit_Buttoned-Back_Blouse/img_00000055.jpg,132,2,train
1376,1376,img/Slub_Knit_Buttoned-Back_Blouse/img_00000056.jpg,846,2,train
1377,1377,img/Slub_Knit_Buttoned-Back_Blouse/img_00000057.jpg,329,2,test
1378,1378,img/Slub_Knit_Buttoned-Back_Blouse/img_00000058.jpg,751,2,train
1379,1379,img/Slub_Knit_Buttoned-Back_Blouse/img_00000059.jpg,530,2,train
1380,1380,img/Slub_Knit_Buttoned-Back_Blouse/img_00000060.jpg,865,2,train
1381,1381,img/Slub_Knit_Buttoned-Back_Blouse/img_00000061.jpg,182,2,test
1382,1382,img/Slub_Knit_Buttoned-Back_Blouse/img_00000062.jpg,846,2,train
1383,1383,img/Slub_Knit_Buttoned-Back_Blouse/img_00000063.jpg,857,2,train
1384,1384,img/Slub_Knit_Buttoned-Back_Blouse/img_00000064.jpg,132,2,train
1385,1385,img/Slub_Knit_Buttoned-Back_Blouse/img_00000065.jpg,516,2,validate
1386,1386,img/Slub_Knit_Buttoned-Back_Blouse/img_00000066.jpg,110,2,test
1387,1387,img/Slub_Knit_Buttoned-Back_Blouse/img_00000067.jpg,387,2,train
1388,1388,img/Slub_Knit_Buttoned-Back_Blouse/img_00000068.jpg,864,2,train
1389,1389,img/Slub_Knit_Buttoned-Back_Blouse/img_00000069.jpg,54,2,train
1390,1390,img/Slub_Knit_Buttoned-Back_Blouse/img_00000070.jpg,907,2,train
1391,1391,img/Slub_Knit_Buttoned-Back_Blouse/img_00000071.jpg,866,2,train
1392,1392,img/Slub_Knit_Buttoned-Back_Blouse/img_00000072.jpg,385,2,validate
1393,1393,img/Slub_Knit_Buttoned-Back_Blouse/img_00000073.jpg,515,2,train
1394,1394,img/Slub_Knit_Buttoned-Back_Blouse/img_00000074.jpg,866,2,train
1395,1395,img/Slub_Knit_Buttoned-Back_Blouse/img_00000075.jpg,524,2,train
1396,1396,img/Slub_Knit_Buttoned-Back_Blouse/img_00000077.jpg,844,2,train
1397,1397,img/Slub_Knit_Buttoned-Back_Blouse/img_00000078.jpg,516,2,train
1398,1398,img/Slub_Knit_Buttoned-Back_Blouse/img_00000079.jpg,515,2,train
1399,1399,img/Slub_Knit_Buttoned-Back_Blouse/img_00000080.jpg,622,2,train
1400,1400,img/Slub_Knit_Buttoned-Back_Blouse/img_00000081.jpg,843,2,train
1401,1401,img/Slub_Knit_Buttoned-Back_Blouse/img_00000082.jpg,516,2,train
1402,1402,img/Slub_Knit_Buttoned-Back_Blouse/img_00000083.jpg,135,2,train
1403,1403,img/Slub_Knit_Buttoned-Back_Blouse/img_00000084.jpg,860,2,train
1404,1404,img/Slub_Knit_Buttoned-Back_Blouse/img_00000085.jpg,732,2,train
1405,1405,img/Slub_Knit_Buttoned-Back_Blouse/img_00000086.jpg,843,2,train
1406,1406,img/Slub_Knit_Buttoned-Back_Blouse/img_00000087.jpg,103,2,train
1407,1407,img/Slub_Knit_Buttoned-Back_Blouse/img_00000088.jpg,515,2,train
1408,1408,img/Slub_Knit_Buttoned-Back_Blouse/img_00000089.jpg,134,2,train
1409,1409,img/Slub_Knit_Buttoned-Back_Blouse/img_00000090.jpg,1010,2,test
1410,1410,img/Slub_Knit_Buttoned-Back_Blouse/img_00000091.jpg,873,2,test
1411,1411,img/Slub_Knit_Buttoned-Back_Blouse/img_00000092.jpg,162,2,validate
